Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2023-06-12,53484,51703,50566,49966,49919,51198,54452,58887,63529,65794,66230,65239,62824,66234,68336,69751,71344,71512,71489,71059,69344,66699,65152,62656
2023-06-13,58874,57069,56008,55146,55165,55870,58020,60696,64003,66247,66618,65895,63690,66702,68578,69577,71702,71949,72258,72098,70710,67950,66355,63728
2023-06-14,59729,57919,56549,55865,55828,56599,58750,61692,64859,66715,66296,64864,63397,67384,69469,70420,71475,71149,71220,71095,69903,67353,66007,63590
2023-06-15,59689,57717,56523,55748,55753,56362,58516,61455,64607,66234,65911,64514,62838,66756,68620,69888,71433,71649,72139,71915,70361,67691,66311,63777
2023-06-16,59726,57563,56460,55786,55730,56512,58545,60999,63983,65968,66275,64974,62854,66336,68470,69926,71884,72163,72078,71269,70196,67334,65553,62987
2023-06-17,58936,56604,55147,54268,53946,53665,53926,53503,53322,54191,54951,54985,54038,56128,58073,59891,61898,62591,63253,63664,63513,61602,60246,58279
2023-06-18,54703,52581,51286,50513,50158,50076,50109,49983,49598,49790,49944,49515,49781,51172,52741,54713,57434,60886,63355,64094,64028,62164,60044,57308
2023-06-19,54326,52203,51131,50686,50845,52114,55107,59566,65472,69575,71064,70545,69020,73473,75974,77530,79351,78972,77972,77071,74749,70967,68464,65367
2023-06-20,61044,58725,57397,56622,56368,56923,59080,62742,67695,71099,72659,73543,72374,75430,76566,76113,75407,74138,73515,72985,71481,68597,66701,63948
2023-06-21,60170,58246,57052,56273,56040,57031,60389,65303,70839,74645,75890,74446,72096,74783,74998,74295,74059,72863,72388,71995,70554,67900,66151,63609
2023-06-22,59686,57601,56481,55654,55523,56337,58714,62434,66964,69583,70389,69025,66151,68763,70224,71314,73033,73066,73402,73109,71693,68895,66997,64263
2023-06-23,60239,58261,56798,55958,55813,56595,58750,61920,66004,68157,68283,66983,65202,68803,70647,71998,73675,73677,73641,73197,72226,69327,67036,64534
2023-06-24,60533,58165,56466,55474,55012,54694,55151,55203,55456,56251,56886,57142,56675,58805,60265,61667,63156,64640,65956,66496,66430,64155,62938,60684
2023-06-25,56872,54500,52908,51927,51560,51256,51441,51424,51794,53141,54781,55662,56608,57897,59061,60908,62908,64367,65791,66484,66452,64159,61700,59017
2023-06-26,55632,53512,52406,51741,51965,53506,57457,64129,71999,77161,78676,78236,76379,78840,79038,79188,79558,78733,77733,76876,74948,71633,69294,66357
2023-06-27,62012,59667,58370,57463,57287,57848,60644,64790,70027,73000,73255,71919,69729,73497,75358,76265,77781,77740,77801,77381,75480,72147,69798,66688
2023-06-28,62258,59889,58324,57115,57015,57775,60560,64764,70347,74230,75047,74032,72160,75433,77342,78160,79205,78179,77363,76975,75465,72268,70070,67036
2023-06-29,62653,60230,58805,57914,57889,58613,61813,67396,74459,79635,82196,81617,79335,81307,81455,80582,80376,78537,77666,76563,74551,71171,68720,65735
2023-06-30,61466,59235,57841,56920,56664,57501,61301,66630,73528,77573,79294,78269,76002,78390,78924,78870,78831,77045,76069,75443,74403,71236,68978,66280
2023-07-01,61793,59154,57291,56133,55641,55586,56526,57628,59247,61700,62735,61864,60482,61459,62153,63299,65392,67292,69106,69581,69184,66530,65033,62359
2023-07-02,58279,55441,53747,52714,52182,52094,52548,52820,53605,54871,56146,56734,56501,58331,59772,61684,63657,66144,68434,69809,69800,67359,64257,61014
2023-07-03,57278,54862,53429,52854,52783,54074,57780,63735,70821,75706,77837,77272,75591,78902,81060,82279,84023,83897,83759,83034,80507,76535,73625,69646
2023-07-04,64683,61952,60405,59326,59056,59764,63084,68492,75521,80293,82449,82376,80223,82952,83089,82178,81766,80429,79643,78779,76583,73217,71035,67860
2023-07-05,63411,61240,59957,59027,58685,59472,62652,67576,73438,76212,76330,73837,70146,72220,73486,74821,76986,77222,77283,77013,75453,72308,70108,66931
2023-07-06,62237,59899,58542,57713,57644,58554,61105,64654,70071,73638,74817,74039,72930,76112,78068,79986,82268,81917,81472,80789,78535,74778,71927,68363
2023-07-07,63639,61238,59693,58478,58355,59092,62215,67206,73923,78990,81292,81636,80013,82068,81740,80232,79471,77209,75642,74509,72910,70063,68411,65679
2023-07-08,61510,59230,57585,56479,55984,55913,57220,58266,60220,62696,64305,63597,62132,63027,64159,65189,65962,67001,68726,69633,69118,66649,65153,62472
2023-07-09,58664,56125,54633,53714,53309,53241,54134,55111,56394,59188,61827,61373,61968,62121,61186,60963,62536,64725,66999,68423,68378,66197,63734,60805
2023-07-10,57291,55029,53840,53066,53432,54717,58972,65549,72773,75818,77415,76951,74522,77232,79040,80038,81878,82203,82110,81106,78768,75084,72690,68907
2023-07-11,64360,61683,60143,59266,59326,60394,63958,69876,77117,81890,83533,82278,79973,83118,83223,81669,81417,80055,78591,77554,75754,72443,70059,66941
2023-07-12,62615,60327,59272,58453,58452,59097,62541,67885,75014,79270,79957,78515,76408,79090,80822,80992,82046,81392,81277,81091,79015,75442,72828,69514
2023-07-13,64688,61679,60241,59317,59094,60020,63877,70235,77916,83037,84575,83173,80923,83317,84132,83468,83663,82515,81751,80673,78448,74890,72427,69028
2023-07-14,64337,61988,60633,59949,59923,60550,64374,70548,78150,82890,84380,83773,81437,83531,83754,83063,82617,80768,79428,78567,77128,73974,71728,68947
2023-07-15,64344,61853,60100,58991,58508,58422,59891,61998,65259,68723,70727,70903,69893,70894,70726,70103,69891,69379,69377,69493,68850,66559,65239,62903
2023-07-16,59068,56565,54927,53865,53627,53399,54557,55764,57741,60269,62118,62643,62117,62038,61862,61186,62385,64722,66844,68041,68009,65770,63596,60788
2023-07-17,57499,55369,54175,53650,53750,55142,59157,65112,72064,75710,76999,77068,75624,78480,80268,81496,82555,81173,80365,79827,77748,74176,71563,68092
2023-07-18,63343,60928,59404,58512,58585,59434,63093,69049,76382,80893,82019,81603,79664,81844,82615,82114,81596,80029,79055,78418,76524,73327,70982,67757
2023-07-19,63470,60831,59442,58504,58436,59117,61960,66163,72231,75507,75716,74966,73082,76372,77809,78467,80356,80681,80874,80478,78384,74775,72355,68764
2023-07-20,63996,61368,59796,58684,58435,59218,62026,66594,72372,75787,76718,76671,75229,79052,81651,82980,83731,83181,83134,82697,80247,76229,73323,69623
2023-07-21,64857,62141,60638,59576,59501,60211,63175,67675,73428,77135,78409,77889,76305,80042,81843,82729,84221,83801,83336,82744,80680,76951,74227,70748
2023-07-22,66062,62960,60879,59464,58901,58526,59448,60246,62303,65642,68426,70131,69892,71693,72220,71440,70702,70421,70810,70997,70378,67882,66509,64149
2023-07-23,60260,57680,55994,55073,54804,54599,55691,57335,59314,61917,64317,65603,66233,66999,67009,66706,67247,68490,69759,70370,69952,67518,65230,62355
2023-07-24,58995,56721,55185,54472,54506,56017,60342,66881,75419,80670,81748,79990,77118,80177,81865,82012,83062,82474,82152,81636,79304,75569,72819,69313
2023-07-25,64797,62153,60577,59595,59536,60238,63527,68543,75643,80284,81969,81541,79220,82277,83143,82994,83943,83441,83010,82701,80569,76875,74279,70574
2023-07-26,65885,63340,61761,60618,60412,61250,64396,69269,75627,79972,81343,80584,78487,81553,83667,84395,86054,85063,84157,83113,80988,77301,74596,70836
2023-07-27,65842,63169,61358,60276,59995,60778,63830,68292,74167,78320,79899,79351,77735,80970,82955,84128,86595,87033,86697,86221,83768,79554,76265,72244
2023-07-28,66955,64014,62223,60976,60552,61326,64321,68768,75258,80111,81850,81469,80020,82690,83788,84066,85321,85321,85165,84703,82867,78853,76045,72285
2023-07-29,67116,63653,61451,59938,59253,59029,59672,60566,61953,64616,66933,67405,67153,68320,69448,70804,72645,74601,76007,76405,75490,72355,70074,66675
2023-07-30,62267,59286,57097,55864,55156,54938,55552,56237,56960,59016,61329,62496,63608,65248,66623,68470,70168,72718,74160,74605,74029,71222,67950,64409
2023-07-31,60370,57593,55863,54800,54645,55676,58509,62740,67378,70818,72686,72571,72596,74442,76102,77699,79567,80295,80734,80586,78628,74989,72072,68076
2023-08-01,63468,60263,58378,57245,57053,57737,60043,63443,67826,71895,73868,73871,73814,75902,77364,78657,80670,82111,82937,82962,81119,77087,73891,69611
2023-08-02,64626,61301,59285,58094,57766,58520,61008,64633,69425,73501,75163,74962,74473,76387,77731,78724,81075,82349,82699,82570,80375,76356,73322,69290
2023-08-03,64435,61209,59196,58067,57720,58422,61236,65231,70466,74845,76929,77102,76434,79134,80770,82045,84428,85696,85990,85648,83216,78900,75555,71147
2023-08-04,66318,63230,61145,59913,59513,60359,62870,67000,72422,77207,79574,79862,79341,80916,81903,82822,84869,85825,86089,85710,83725,79486,76395,72411
2023-08-05,67513,64055,61849,60274,59604,59544,60586,62004,63762,66889,69399,70350,70422,71657,72611,73720,75785,78024,79743,80221,79273,76024,73354,70219
2023-08-06,65911,62610,60529,59076,58469,58373,59202,60406,62250,64964,67892,69163,69846,70887,71652,73187,75083,77534,79359,79971,79297,76254,72735,68793
2023-08-07,64450,61649,59944,58790,58738,60133,63979,70023,78122,83867,86021,86439,85354,88493,90324,91882,93615,92935,91684,90667,87609,82991,79506,75282
2023-08-08,69989,66886,64872,63490,63056,64014,66918,71401,77898,83210,85352,85390,84353,87844,89618,90758,93005,93299,92986,92218,89205,84565,80941,76344
2023-08-09,70667,67347,65320,63949,63420,64053,67190,72165,79080,84647,87234,87858,86902,89286,89935,89214,88835,86660,85467,84656,81963,77973,74649,70681
2023-08-10,65747,63161,61496,60371,60015,60661,63926,69056,75612,80250,81651,80434,77697,78633,78509,77948,78014,76911,76328,75675,73386,70352,68891,66307
2023-08-11,62417,60200,58891,58093,58187,59276,62102,66439,72272,76271,76705,76102,73657,75926,77831,79082,80549,80013,79273,78522,76537,73159,71196,68103
2023-08-12,64047,61380,59388,58247,57671,57681,58754,59564,60715,62513,63650,64084,63566,65022,65526,65575,66675,67582,68861,69688,68890,66518,65132,62627
2023-08-13,58841,56453,54924,53839,53473,53602,54067,54470,55238,56206,57095,57666,58676,60455,61916,63552,65614,68345,70803,72148,71276,68734,65820,62674
2023-08-14,59120,56838,55268,54397,54447,55648,58866,63633,70075,74265,75749,75394,74359,77070,78780,80063,82213,82760,82422,81690,78884,74909,72654,69340
2023-08-15,64916,62181,60261,59051,58670,58898,60250,62016,64463,66598,68395,69123,69138,72212,73765,74867,76873,78415,79844,80630,79229,75918,72277,68580
2023-08-16,64200,61503,59727,58672,58612,59776,63128,67869,74099,78144,79755,79505,78011,81568,83582,84404,86140,85883,85422,84663,81724,77577,74847,70994
2023-08-17,66146,63608,61997,60913,60708,61752,64930,69991,76827,81466,82866,81965,79505,82284,83759,84301,86208,86794,86761,86205,83039,78592,75769,71949
2023-08-18,67045,64340,62696,61727,61600,62563,65509,70475,76860,81101,82817,82175,80807,84300,86086,87011,88570,87773,86570,85788,82868,78828,76334,72675
2023-08-19,67818,64861,62932,61365,60635,60758,61662,63036,65339,68394,70368,70904,70430,71873,72793,73620,74907,76036,77107,77513,75999,72863,70700,67555
2023-08-20,63168,60215,58314,56920,56431,56488,57100,58069,58959,60486,62364,63540,64585,66162,67812,69397,71707,73988,75839,76867,75535,72350,69020,65380
2023-08-21,61329,58860,57142,56413,56475,58190,62417,68962,77170,82151,84047,84200,82705,86323,88116,89106,91160,91334,90796,89873,86502,81826,78347,74058
2023-08-22,68786,65760,64026,62821,62724,63688,66797,72235,79241,84498,85394,84615,83365,87213,88802,88902,90322,89721,89064,88294,84883,80305,77179,73322
2023-08-23,68479,65661,63924,62711,62519,63691,66924,72810,80505,85274,86805,86169,83809,86307,87447,87647,87971,86404,84875,84084,81116,77252,74423,70918
2023-08-24,66195,63578,61895,60897,60509,61561,65023,70965,77991,82355,83409,82939,81091,84665,86457,86561,86547,84911,83757,83041,80003,76142,73675,70182
2023-08-25,65597,63078,61445,60474,60306,61535,64619,69005,74909,78411,78764,77329,75154,77791,79352,80447,82492,82632,81749,81155,78521,75081,72734,69523
2023-08-26,64857,62054,60034,58641,58061,58073,58814,59259,60216,61651,62699,63124,62790,64310,65060,66080,68249,69763,71039,71966,70394,67682,66085,63440
2023-08-27,59439,56801,55072,53903,53423,53606,53812,54275,54350,55523,56884,58022,59397,61187,62601,64335,66217,68375,70318,71334,69807,67216,64473,61292
2023-08-28,57751,55549,54171,53375,53512,55123,59068,65577,73586,78351,79097,77713,75574,78240,79504,80276,81578,80977,80226,79588,76559,73030,70883,68117
2023-08-29,63783,61468,60060,59351,59329,60583,63954,69676,76917,81483,83550,83806,81416,83660,83947,83282,82970,81487,80466,79505,76176,72541,70377,67294
2023-08-30,63150,60843,59517,58687,58828,59954,63250,69317,76109,79652,81190,80125,77832,79986,81127,80689,80543,78745,77701,76839,74182,71148,68898,66058
2023-08-31,61991,59806,58629,57763,57600,58679,61558,66207,71778,74121,74581,73178,70124,72895,74844,75728,77520,77844,77880,77398,74225,70653,68595,65577
2023-09-01,61381,59221,57921,57076,57011,57949,60636,64960,70380,72867,72324,70202,67710,70715,72627,74021,76167,76397,75947,75558,72879,69861,67904,65148
2023-09-02,61230,58770,57189,56159,55651,55838,56688,57451,58268,59764,60367,60287,59806,61923,64135,65142,66399,67154,68247,68954,67417,64888,63572,61272
2023-09-03,57698,55504,53965,53091,52608,52799,53534,54018,54328,54955,55889,56631,57893,59929,61563,63125,64740,67203,69283,70303,68898,66136,63296,60461
2023-09-04,57207,55023,53813,53143,53445,55243,59123,65217,72512,77217,78886,78957,77463,80684,82233,83252,85567,85348,84391,83595,79907,75852,73252,69532
2023-09-05,64890,62298,60729,59806,59930,61061,64160,68731,74007,77284,78836,78189,76789,79730,81416,83040,85099,85682,85044,84052,80062,75797,73384,69817
2023-09-06,65070,62443,61006,60026,60083,61094,64067,68249,73036,76323,77603,77049,75267,78847,80867,81972,84117,84181,83710,82823,79322,75100,72336,68591
2023-09-07,63923,61412,59876,58917,58665,59627,62324,65809,69801,72120,72409,71595,69712,73518,75923,77950,80869,81665,81311,80367,76705,72863,70335,67281
2023-09-08,63015,60687,58801,57795,57758,58739,61353,64765,68745,71142,71466,70395,68349,71819,74013,75773,78303,78754,78081,77387,74403,71099,69001,66344
2023-09-09,62198,59670,57831,56847,56349,56795,57336,57170,57146,58209,59040,59159,58550,60428,62191,63709,66049,67600,68567,69152,67357,64866,63308,61106
2023-09-10,57451,55189,53736,52728,52458,52864,53200,53264,52558,52647,53899,54586,55572,57232,58572,60420,62936,65666,67599,68207,66744,64432,62035,59462
2023-09-11,56206,54138,52949,52561,53004,54796,58451,63630,69901,73894,74897,74556,72602,76014,77820,79326,81530,81913,81173,79908,76226,72496,70478,67231
2023-09-12,62890,60775,59524,58656,58690,59903,62722,67233,73178,76350,77200,76317,74695,78429,79908,80715,82478,82425,82015,80881,77351,73523,71383,68217
2023-09-13,63871,61622,60387,59474,59370,60759,63898,69284,75883,80008,81364,81042,78062,80463,80909,80772,80846,79078,78190,77099,74105,70849,69017,66318
2023-09-14,62168,59934,58618,57846,57865,59035,62165,67257,73137,76603,77996,77004,74697,78132,79734,79836,80149,79240,78291,77119,73942,70360,68467,65853
2023-09-15,61922,59840,58567,57790,57818,59049,62109,67239,73555,77151,77774,76278,73535,75783,76814,77670,78139,76582,76068,75165,72469,69470,68092,65553
2023-09-16,61665,59112,57724,56846,56509,56957,58040,59531,61879,63664,65061,66087,66565,68554,69043,68328,67666,67485,68094,68133,66608,64316,63027,60934
2023-09-17,57596,55422,53978,52980,52669,53129,53893,54611,55403,56224,56856,57275,57992,59805,59940,61036,62564,64818,67126,67762,66163,63832,61490,58893
2023-09-18,55766,53813,52737,52223,52567,54230,57775,63457,69845,72906,73553,73215,71482,75004,77021,77948,79687,79866,79295,78049,74416,70980,68873,65958
2023-09-19,61824,59592,58358,57469,57553,58722,61947,66223,71438,74389,74896,73303,71945,76353,77487,77818,79704,79538,79497,78295,75095,71549,69565,66555
2023-09-20,62342,60221,58881,58108,58233,59569,62662,67782,74205,78231,79940,79078,76310,79119,79499,78939,78574,76703,76067,74877,72440,69673,67731,64978
2023-09-21,60864,58542,57280,56414,56418,57533,60360,64878,70099,72852,73214,71468,69359,72059,73274,73783,74465,73948,74002,73060,70198,67109,65767,63219
2023-09-22,59480,57599,56498,55820,55794,57097,59558,62908,66477,67491,66630,65200,62484,65129,66642,68105,70724,71642,71935,71218,68770,66332,64868,62644
2023-09-23,58705,56531,55179,54304,54251,54742,55539,55631,55257,54387,55185,55621,55018,56670,59063,59222,60569,61411,63047,63395,62007,60174,59432,57677
2023-09-24,54421,52448,51168,50359,50115,50682,51350,50623,48893,47628,47347,46974,46855,48937,51301,53738,56442,59131,61517,61853,60693,58992,57393,55426
2023-09-25,52637,51052,50071,49562,49946,51849,55556,60735,66167,68185,68089,66671,64451,68634,71362,72586,74249,73626,73608,72471,69812,66867,65630,62991
2023-09-26,59269,57445,56380,55946,56119,57293,60072,64838,70478,73627,74179,72971,70862,73622,74054,74124,74562,73800,73681,72455,69851,67177,65956,63423
2023-09-27,59735,57619,56394,55752,55729,56924,59739,64015,68505,70923,71537,70540,67897,69649,69909,68889,67451,66833,67479,66958,65128,62991,61681,59268
2023-09-28,55290,52878,51095,49990,49295,49240,49450,49174,48245,47542,46951,46140,45710,46147,47124,49226,52166,55026,56740,56708,55627,54143,52554,50584
2023-09-29,47520,45611,44485,43804,43750,44461,45378,45717,44259,42144,40793,40279,40478,41496,42444,44425,47313,50148,52127,52425,51962,51248,50295,48850
2023-09-30,46380,44549,43583,42902,43095,43743,44350,45270,45124,44063,42418,41401,41323,42052,43567,45935,48470,51448,53927,54122,53363,52096,50803,49192
2023-10-01,46448,44559,43439,42869,42865,43511,44349,44157,42074,40320,39505,38559,38422,39413,41153,43765,47548,51374,53976,54323,53471,52199,51217,49634
2023-10-02,46949,44900,43961,43487,43621,44537,45749,46393,45381,44017,43284,42241,42044,43475,45296,47752,51651,54988,57484,57417,56301,54902,54607,53008
2023-10-03,50492,48278,47269,46623,46628,47552,48804,50337,52186,53427,54969,56266,55662,56676,56637,56720,57658,59115,61368,61175,60091,58458,56909,55045
2023-10-04,52162,50465,49436,48948,49238,50804,54093,58353,61748,61688,60679,59549,57597,61627,64055,66116,69196,69858,70315,68950,66780,64366,63201,60841
2023-10-05,56962,54989,53891,53229,53397,54757,57388,60222,61549,60042,57871,55744,53334,56402,58895,61836,65519,67335,68749,67785,65536,63342,62439,60327
2023-10-06,56839,54904,53909,53308,53614,54748,57387,60286,62492,62349,60655,58626,55995,59173,61610,64805,67484,67939,68442,67285,65265,63279,62353,60316
2023-10-07,56686,54551,53451,52790,52683,53247,54373,54584,54598,54151,52911,53510,53638,56229,56919,57383,58285,58990,60894,60572,59886,58484,57965,56702
2023-10-08,53471,51364,50027,49298,49333,49889,50645,51064,51473,51625,51510,51151,50015,50344,50128,51545,53599,56151,58651,58432,57718,56425,55593,54278
2023-10-09,51424,49650,48485,48149,48366,49568,51158,53043,55177,55515,55255,55067,53734,55629,57148,58357,59916,61564,63732,63536,62477,60871,59338,57481
2023-10-10,54242,52564,51617,51029,51499,53024,56134,59524,61774,61674,60484,58529,56613,60296,63438,66022,68438,69398,70604,69358,66965,64668,63679,61711
2023-10-11,57956,56169,55256,54610,54920,56205,59143,61887,63034,62540,61273,59256,56820,60687,63186,65299,68213,69425,70443,69267,67180,64948,64282,62185
2023-10-12,58357,56436,55274,54795,54869,56171,59000,61615,62738,61900,60664,59027,56816,60202,62883,65408,68547,69843,70840,69574,67264,64926,64205,62312
2023-10-13,58554,56566,55550,54915,55092,56468,59295,62081,64313,64379,63277,61533,60109,64179,66376,67605,68894,68767,69448,68052,65974,63923,63252,61465
2023-10-14,57735,55764,54449,53678,53673,54115,55061,55382,55446,55315,54537,53485,52410,53442,54157,55376,57343,59121,60838,60519,59660,58242,58108,56656
2023-10-15,53578,51392,50227,49404,49403,50055,51138,50899,49349,47696,47391,46908,46369,47181,48150,50329,53524,56921,59651,59613,58847,57664,56528,54881
2023-10-16,52242,50410,49465,48982,49387,51323,54857,58669,61217,60995,60294,58308,55370,58172,60328,62742,66199,68168,69274,68054,65663,63430,62662,60973
2023-10-17,57256,55407,54379,53856,54071,55556,58459,61137,61963,60720,59020,56671,54222,57512,60073,62909,66574,68638,69960,68598,66605,64555,63565,61659
2023-10-18,57907,55970,54821,54053,54404,55579,58664,61585,62788,61728,60096,57805,55744,59331,61690,64123,67438,68840,69700,68493,66567,64567,63504,61530
2023-10-19,57555,55813,54772,54175,54542,55827,58875,62626,66445,67844,67745,65422,63023,66512,68507,69458,70691,70694,70985,69405,67171,64907,63971,62069
2023-10-20,58171,56103,54819,54116,54272,55699,58799,62153,63335,61056,58565,57015,54171,57077,58782,61459,65059,66909,67722,66417,64786,62842,62195,60690
2023-10-21,57096,54961,53756,52961,53152,53825,54967,54967,53543,52479,52194,50874,49013,49904,50468,52033,55100,57920,59888,59669,58986,57796,57488,56589
2023-10-22,53306,51166,50114,49457,49648,50450,51260,50467,47517,45176,44107,43731,44675,46428,48261,50559,53140,56348,58718,58533,57990,56749,55761,54387
2023-10-23,51664,49745,48737,48506,49124,51012,54758,59256,62364,61828,60462,58837,56367,59532,61816,63930,67047,68726,69638,67989,65821,63670,62951,61290
2023-10-24,57558,55686,54668,54196,54584,56005,59087,62386,64738,64171,62732,60598,58165,61995,64306,65840,68040,69359,70197,68717,66509,64365,63413,61615
2023-10-25,57845,55975,54795,54378,54724,56290,59310,62406,64460,63674,61632,59195,56240,59300,61735,64524,67819,69007,69653,68443,66505,64637,63844,61937
2023-10-26,58024,56183,55053,54586,54808,56302,59147,62643,65659,65493,63325,60920,58340,61701,63739,66053,68923,70052,70646,69291,66821,64584,63893,62072
2023-10-27,58145,56034,54925,54465,54782,56059,58965,61970,63866,63070,62049,60216,57768,60965,62850,64311,66788,67939,68296,66812,65164,63105,62656,61267
2023-10-28,57547,55310,53933,53108,53292,53989,55227,55651,54628,52769,50679,48590,47144,48921,50643,53021,55973,58104,59753,59419,58925,57717,57618,56439
2023-10-29,53053,50886,49720,49047,49221,50191,51135,50797,48526,45715,44154,43458,43318,44413,45949,49069,52938,56589,58684,58538,57929,56683,55786,54402
2023-10-30,51528,49555,48670,48291,49002,50967,54823,59328,62540,61722,59909,57755,54999,58585,61099,63981,67492,68992,69602,67916,65720,63629,62738,60967
2023-10-31,57139,55219,54233,53842,54172,55664,58740,62456,65414,64913,62193,58893,55629,59251,61924,64759,68106,69364,69878,68283,65842,64015,63141,61306
2023-11-01,57522,55437,54462,53926,54423,55844,58984,62693,65324,65040,63908,62357,59401,63041,65252,67166,69367,69845,69615,68447,66286,64374,63916,62020
2023-11-02,58177,56173,55144,54566,54909,56451,59449,62831,64913,63696,61627,59851,57058,60961,63651,66121,69221,70185,70489,68876,66530,64363,63435,61477
2023-11-03,57639,55784,54471,53947,54306,55834,58887,62176,64344,63528,62620,61635,59437,63291,65437,67294,69107,69323,68737,67441,65450,63812,63035,61235
2023-11-04,57384,55193,53993,53222,53102,53912,55281,56079,56737,56669,56089,55584,54957,56918,57926,58641,59106,60251,61037,60320,59472,58266,57806,56447
2023-11-05,53195,51122,49831,49211,49106,49924,51042,51591,51884,51866,51446,50739,51410,53123,54602,55813,56811,59200,60309,59727,58880,57484,56697,55473
2023-11-06,52677,50761,50045,49742,50299,52202,55791,61388,67835,69757,69634,68469,64089,65394,66413,67101,68992,69664,69465,67948,65720,63794,63014,61664
2023-11-07,57856,55777,54714,54145,54600,56105,59370,63112,65762,64339,62126,59487,55773,59109,61633,64578,68461,70260,70456,69348,67003,64881,64220,62354
2023-11-08,58738,56655,55639,55225,55618,57216,60627,64245,65580,63472,61516,60163,57129,59865,61726,64531,67547,68437,68456,68028,66386,64722,64263,62704
2023-11-09,58909,56794,55556,55320,55659,57268,60507,64152,66773,65378,64070,63267,61816,66164,68409,69597,69740,69833,69424,68813,67046,65052,64430,62864
2023-11-10,58913,56757,55655,55156,55555,57166,60649,64726,67979,66044,63777,61347,58765,62453,64810,66511,69341,69987,70206,69212,67801,66146,65991,64961
2023-11-11,61206,58716,57165,56461,56479,57339,58900,59437,57877,55809,56499,57031,55770,55864,55556,56658,59415,62015,63124,62594,61862,60789,60858,60539
2023-11-12,57251,55066,53544,52890,53062,53851,54948,55335,53809,50877,49838,49301,49004,49966,51321,54079,57588,61413,63156,62773,61967,60659,60199,59516
2023-11-13,56776,54454,53171,52833,53708,55870,60069,65964,70777,69947,68048,65881,62739,66181,68594,71069,73820,75186,74702,73336,70939,68570,67975,66800
2023-11-14,62931,60742,59470,58799,59254,60862,64611,69528,73457,72245,69617,67035,63382,67162,69384,71182,73123,74305,73598,72662,70311,68117,67776,66537
2023-11-15,62649,60363,59072,58670,59200,61004,64722,69560,73401,71705,68728,65895,62139,65371,68357,70876,72679,73400,72640,72097,70265,68317,67956,66790
2023-11-16,62825,60540,59204,58538,59114,60986,64271,68466,74421,76842,77674,77007,74748,78207,78815,78532,77798,76464,74891,73234,70869,68605,68219,67089
2023-11-17,63360,60922,59476,58979,59372,61162,64776,69482,73052,71337,70983,71592,70473,74121,76026,75821,76618,76598,75358,73652,71466,69433,69014,68375
2023-11-18,64844,62192,60577,59731,59841,60832,62481,63737,64200,63514,62649,60505,57610,57783,58706,61043,63487,65568,66148,65384,64299,63144,63470,63237
2023-11-19,59842,57316,55648,54934,54992,55703,56774,56979,55211,52730,51718,50915,50807,52057,53528,55392,57897,61433,62598,62316,61725,60805,60363,59640
2023-11-20,56691,54411,53341,53123,54177,56615,61071,67325,72430,71273,68808,65988,61904,64920,67181,70072,73553,75162,74626,73234,71067,68707,68137,67204
2023-11-21,63301,61177,59977,59487,60234,61857,65518,70419,74025,71645,68571,65356,61208,64065,66325,69218,72361,73917,73407,72164,70069,67884,67710,66467
2023-11-22,62672,60096,58966,58548,59169,60930,64461,69131,73109,71288,68275,65255,61727,64935,67060,69685,72364,73266,72532,71356,69496,67396,67168,65609
2023-11-23,61191,58949,57545,57125,57634,59234,62539,67107,71120,69893,67023,64176,60763,63927,66560,69208,71451,72557,72111,71060,68838,67005,66902,65954
2023-11-24,62160,59860,58642,58319,58987,60818,64728,70005,74412,73835,71947,69563,65954,68947,70932,73351,76024,76598,75248,73780,71635,69375,69098,68470
2023-11-25,64735,62081,60500,59845,60010,60932,62641,63698,62575,59812,57525,55304,52870,53733,55559,58419,62327,65611,66540,65899,64971,63795,64092,63783
2023-11-26,60392,57750,56070,55208,55315,56013,57314,57727,56700,54299,53249,52666,52834,54724,56425,57885,59708,62733,63720,63095,62272,60963,60602,60064
2023-11-27,57276,54926,53599,53235,54087,56134,60447,67125,75851,79695,79861,78809,75305,77256,77426,76801,77095,76954,75345,73325,70727,68426,68097,67018
2023-11-28,63211,60687,59398,58891,59596,61335,65211,70626,76198,74888,72494,70399,66622,71096,74026,76365,78497,78894,77474,75736,72849,70219,69770,68864
2023-11-29,64940,62335,61004,60136,60788,62670,66374,72083,77970,78282,77256,76270,73034,77454,80055,81081,81146,79983,77592,76046,73355,70943,70695,69805
2023-11-30,66058,63571,62286,61617,62178,64155,67838,73929,80354,80127,77233,74553,70091,73613,76262,79371,82081,82716,80625,78532,75190,72486,71741,70729
2023-12-01,67054,64514,62857,62158,62671,64498,68568,74385,80793,81228,79168,76086,71710,74711,76509,78660,81061,81144,78806,76610,73953,71582,71256,70597
2023-12-02,66924,64362,62562,61595,61522,62131,63718,64752,65988,66356,66134,64621,61724,62048,62429,63770,65451,66819,66749,65988,64844,63495,63899,63729
2023-12-03,60792,58318,56876,56212,56258,57187,58199,58829,57584,54284,52368,50556,49616,50207,52039,55693,59994,64106,65368,65206,64558,63398,63125,62777
2023-12-04,59971,57741,56577,56322,57100,59532,64417,71702,79018,78375,75585,72386,67818,71034,73779,76424,78912,79599,77851,75731,73045,70518,70070,69107
